source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4403,0.1744399195,22.90181581467954,3.832634048,3.862024151,-1.308184712,16,2.3365270703530734,passed,72,P-2GPa_frame00004403_U0.174440.poscar,False,,,,,,,,0.9999585298
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4453,0.202808871,21.337413312867668,5.641946841,5.478909808,2.339234859,16,2.3586258200591232,passed,73,P-2GPa_frame00004453_U0.202809.poscar,False,,,,,,,,0.9999745018
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4503,0.2348993327,20.904251149927916,5.818653926,5.591451997,6.665631619,16,2.308794703675394,passed,74,P-2GPa_frame00004503_U0.234899.poscar,True,19,cur-fill,0.04204490443,000019.poscar,0.003867838553,0.000908397452,0.9964133139,0.999959479
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4565,0.1710508309,20.607665010645814,5.426754846,5.173739025,5.285807596,16,2.378882922027291,passed,75,P-2GPa_frame00004565_U0.171051.poscar,False,,,,,,,,0.9999683858
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4615,0.1952195177,22.605973323661672,2.987623698,3.06840871,-0.8133018456,16,2.2956613806791264,passed,76,P-2GPa_frame00004615_U0.195220.poscar,True,12,cur-fill,0.03742713286,000012.poscar,0.009661797393,0.002073923528,0.9937267767,0.9999839909
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4671,0.199649509,19.787287730856153,5.294815918,5.264015267,7.462536891,16,2.1454555947759575,passed,77,P-2GPa_frame00004671_U0.199650.poscar,False,,,,,,,,0.9999779955
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4721,0.2087231167,19.885515683359536,5.661224024,5.69152333,4.714765315,16,2.2934366133181014,passed,78,P-2GPa_frame00004721_U0.208723.poscar,False,,,,,,,,0.9999843379
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4773,0.198371442,20.012739408248628,5.791042749,5.503921404,2.902357383,16,2.195770191748121,passed,79,P-2GPa_frame00004773_U0.198371.poscar,False,,,,,,,,0.9999876419
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4823,0.1793431184,19.65108168615999,6.971086223,6.844496167,4.145012398,16,2.136929344398069,passed,80,P-2GPa_frame00004823_U0.179343.poscar,False,,,,,,,,0.9999782598
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4880,0.2028046593,21.07878117197668,6.277712195,6.313495467,1.389517359,16,2.26576949117825,passed,81,P-2GPa_frame00004880_U0.202805.poscar,True,15,cur-fill,0.01713522278,000015.poscar,0.006081825944,0.0009160445209,0.9914953274,0.9999910856
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4930,0.1849463282,19.633251721918462,7.053208451,6.958804833,4.486111403,16,2.242634376502721,passed,82,P-2GPa_frame00004930_U0.184946.poscar,False,,,,,,,,0.9999503622
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4981,0.202732467,21.100707471216218,5.339476965,5.209198407,-4.611011499,16,2.3542914809014044,passed,83,P-2GPa_frame00004981_U0.202732.poscar,True,20,cur-fill,0.01921324784,000020.poscar,0.003473434447,0.0005841726367,0.9964423164,0.9999871725
