source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,552,10.15764153,12.645127985179695,5.314978106,7.510588585,44.77203595,32,1.8808781169726267,2.0267203201767736,0.8699335469259036,passed,53,scale-0p9_frame00000552_U10.157642.poscar,False,,,,,,,,0.9997337714
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,553,10.08911786,12.645127985179695,6.314377742,7.521537966,45.41583372,32,1.9137334395162984,2.0306815472887183,0.8716338330074941,passed,54,scale-0p9_frame00000553_U10.089118.poscar,False,,,,,,,,0.9997397423
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,554,11.17266235,12.645127985179695,5.046178946,7.763289179,42.78271483,32,1.9116186601267064,2.035196548205156,0.8735718166170271,passed,55,scale-0p9_frame00000554_U11.172662.poscar,False,,,,,,,,0.9997288949
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,555,11.02014862,12.645127985179695,4.517627687,6.316133724,44.98785233,32,1.96580823010433,2.0516605162261454,0.8806386812230547,passed,56,scale-0p9_frame00000555_U11.020149.poscar,False,,,,,,,,0.9997373013
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,556,9.269614719,12.645127985179695,3.555561166,8.356186789,47.26810844,32,2.0287515172288453,2.0590077985231603,0.8837923710959379,passed,57,scale-0p9_frame00000556_U9.269615.poscar,False,,,,,,,,0.9997517317
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,557,8.636921199,12.645127985179695,6.77177119,8.222306267,47.93561028,32,1.9332641486906934,2.051302120207232,0.8804848461246281,passed,58,scale-0p9_frame00000557_U8.636921.poscar,False,,,,,,,,0.9997572393
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,558,8.153543182,12.645127985179695,6.525056224,7.582182129,47.17171972,32,1.9128077210482328,2.053342029895979,0.8813604409727546,passed,59,scale-0p9_frame00000558_U8.153543.poscar,False,,,,,,,,0.9997571627
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,559,8.531644934,12.645127985179695,4.205117627,7.250662405,46.76670002,32,1.9622995493082724,2.0439475870984793,0.8773280439701389,passed,60,scale-0p9_frame00000559_U8.531645.poscar,False,,,,,,,,0.9997550871
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,560,9.210554761,12.645127985179695,6.13290171,6.452917487,46.56654069,32,1.9284207555790382,2.021964319689966,0.8678921185494867,passed,61,scale-0p9_frame00000560_U9.210555.poscar,False,,,,,,,,0.9997447366
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,561,13.1705795,12.645127985179695,7.822460386,6.506654628,46.74191028,32,1.837645059190907,2.1083113962497717,0.9049550609942549,passed,62,scale-0p9_frame00000561_U13.170580.poscar,False,,,,,,,,0.9997419411
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,562,12.6300134,12.645127985179695,6.972610013,7.450471658,48.32544865,32,1.8482037423049422,2.116434979602816,0.9084419642485954,passed,63,scale-0p9_frame00000562_U12.630013.poscar,False,,,,,,,,0.9997394624
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,564,8.818497038,12.645127985179695,4.485595489,12.29030155,47.9595002,32,1.9441760764790421,2.077754180715846,0.8918389212738574,passed,65,scale-0p9_frame00000564_U8.818497.poscar,False,,,,,,,,0.9997297944
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,565,10.0818109,12.645127985179695,3.598249495,11.24453313,46.67877004,32,1.918252238423397,2.041768712285976,0.8763928008213538,passed,66,scale-0p9_frame00000565_U10.081811.poscar,False,,,,,,,,0.9997384391
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,566,12.06578959,12.645127985179695,7.15051998,7.502758583,44.1699739,32,1.852462432020309,2.0069872613401216,0.8614634833978639,passed,67,scale-0p9_frame00000566_U12.065790.poscar,False,,,,,,,,0.9997282232
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,567,13.17170422,12.645127985179695,6.559061268,7.148510222,43.13095318,32,1.8461166332754606,2.001530899028603,0.8591214372005088,passed,68,scale-0p9_frame00000567_U13.171704.poscar,False,,,,,,,,0.9997172049
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,568,9.207496234,12.645127985179695,4.768106752,9.870778135,43.54410047,32,1.8897024463689738,2.0019540731444154,0.8593030771415856,passed,69,scale-0p9_frame00000568_U9.207496.poscar,False,,,,,,,,0.9997426316
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,569,9.801026982,12.645127985179695,4.234900856,9.59836312,47.12507515,32,1.9851400201976224,2.0067782463532846,0.8613737674429541,passed,70,scale-0p9_frame00000569_U9.801027.poscar,False,,,,,,,,0.9997707466
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,570,8.906212253,12.645127985179695,3.422687773,8.985815109,47.38134121,32,1.978128692896659,2.0429895338291453,0.8769168166930259,passed,71,scale-0p9_frame00000570_U8.906212.poscar,False,,,,,,,,0.9997717038
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,571,9.304283244,12.645127985179695,4.465995687,7.200055548,44.10512164,32,1.9235437446176065,2.057433978716738,0.883116837016177,passed,72,scale-0p9_frame00000571_U9.304283.poscar,False,,,,,,,,0.999745715
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,573,10.22999936,12.645127985179695,6.887334549,6.813168578,44.56006359,32,1.845549672117746,2.0592327787322486,0.8838889398377282,passed,74,scale-0p9_frame00000573_U10.229999.poscar,False,,,,,,,,0.9997148541
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,574,9.743609814,12.645127985179695,5.098432771,6.912233066,44.01864193,32,1.8666019149797535,2.0887166558906234,0.8965443682055039,passed,75,scale-0p9_frame00000574_U9.743610.poscar,False,,,,,,,,0.9997105444
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,575,9.098655677,12.645127985179695,5.630963124,6.080931946,43.41235544,32,1.9589353108987348,2.089662003934068,0.8969501419910262,passed,76,scale-0p9_frame00000575_U9.098656.poscar,False,,,,,,,,0.9997159044
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,576,9.92384054,12.645127985179695,5.254689514,7.15310277,44.88506534,32,2.01325900602672,2.0749895481562897,0.890652252060282,passed,77,scale-0p9_frame00000576_U9.923841.poscar,False,,,,,,,,0.9997183286
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,577,8.234933412,12.645127985179695,3.954362853,9.415598692,44.44792784,32,1.9314413437137012,1.9994650801162464,0.8582347212802894,passed,78,scale-0p9_frame00000577_U8.234933.poscar,False,,,,,,,,0.9997111873
